av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0377,0.0392,0.0397,0.0364,0.0397,0.0401,0.0404,0.0366,0.0365,0.0361,0.03824,0.0377,0.0392,0.0397,0.0364,0.0397,0.0401,0.0404,0.0366,0.0365,0.0361,0.03824
0.03975,0.0413,0.0413,0.03915,0.0416,0.04205,0.04,0.0406,0.0378,0.0382,0.040175,0.07949999999999999,0.0826,0.0826,0.07830000000000001,0.0832,0.0841,0.08,0.0812,0.0756,0.0764,0.08035
0.03863333333333333,0.0415,0.041466666666666666,0.0389,0.0407,0.041833333333333333,0.041466666666666666,0.04123333333333333,0.03883333333333333,0.0388,0.040336666666666667,0.11589999999999999,0.1245,0.12440000000000001,0.1167,0.12209999999999999,0.1255,0.12440000000000001,0.1237,0.11649999999999999,0.1164,0.12101000000000002
0.03945,0.0429,0.04035,0.0399,0.040475,0.0418,0.04165,0.0408,0.039675,0.03935,0.040635000000000004,0.1578,0.1716,0.16140000000000002,0.1596,0.1619,0.16720000000000002,0.16660000000000003,0.1632,0.1587,0.1574,0.16254000000000002
0.03942,0.04194,0.04016,0.04036,0.04106,0.04142,0.04222,0.04116,0.03928,0.03922,0.040624,0.1971,0.2097,0.2008,0.20179999999999998,0.20529999999999998,0.2071,0.2111,0.2058,0.19640000000000002,0.1961,0.20312000000000002
0.03953333333333333,0.04105,0.03925,0.040466666666666665,0.04098333333333333,0.0403,0.04201666666666667,0.040966666666666665,0.03903333333333334,0.039516666666666665,0.040311666666666655,0.2372,0.2463,0.23550000000000001,0.2428,0.24589999999999998,0.24180000000000001,0.2521,0.24580000000000002,0.23420000000000002,0.2371,0.24186999999999997
0.03981428571428571,0.04037142857142857,0.0394,0.04071428571428572,0.04094285714285714,0.04112857142857143,0.041428571428571426,0.04121428571428572,0.03968571428571428,0.03862857142857143,0.040332857142857136,0.2787,0.28259999999999996,0.27580000000000005,0.285,0.28659999999999997,0.28790000000000004,0.29,0.28850000000000003,0.27780000000000005,0.27040000000000003,0.28233
0.0402,0.0409375,0.0389125,0.040825,0.0413375,0.04145,0.041825,0.0411125,0.03995,0.03885,0.04054,0.3216,0.32749999999999996,0.3113,0.3266,0.3307,0.33160000000000006,0.3346,0.3289,0.31960000000000005,0.3108,0.32432
0.0405,0.04062222222222222,0.039455555555555556,0.04075555555555556,0.0411,0.04111111111111111,0.0416,0.04083333333333333,0.04062222222222222,0.03866666666666667,0.04052666666666667,0.3645,0.3656,0.3551,0.3668,0.3699,0.37000000000000005,0.3744,0.36750000000000005,0.36560000000000004,0.34800000000000003,0.36474
0.04033,0.04074,0.03982,0.04093,0.04142,0.04059,0.04156,0.04054,0.0407,0.03902,0.040565000000000004,0.4033,0.4074,0.3982,0.4093,0.4142,0.40590000000000004,0.4156,0.40540000000000004,0.40700000000000003,0.39020000000000005,0.40564999999999996
