av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0383,0.0371,0.0388,0.0374,0.0352,0.0376,0.0367,0.0401,0.0378,0.0401,0.03791,0.0383,0.0371,0.0388,0.0374,0.0352,0.0376,0.0367,0.0401,0.0378,0.0401,0.03791
0.0421,0.0415,0.03975,0.04065,0.0378,0.03985,0.0395,0.04165,0.03885,0.04065,0.04023,0.0842,0.083,0.0795,0.08130000000000001,0.0756,0.0797,0.079,0.0833,0.07769999999999999,0.0813,0.08046
0.0411,0.04083333333333333,0.0399,0.040766666666666666,0.0393,0.04086666666666667,0.036,0.0408,0.03746666666666667,0.039433333333333334,0.03964666666666666,0.12329999999999999,0.1225,0.1197,0.12230000000000002,0.1179,0.12259999999999999,0.108,0.12240000000000001,0.1124,0.11829999999999999,0.11894
0.040975,0.040575,0.039775,0.04115,0.04025,0.040925,0.036925,0.040225,0.03815,0.039175,0.0398125,0.1639,0.1623,0.1591,0.16460000000000002,0.161,0.16369999999999998,0.1477,0.16090000000000002,0.1526,0.15669999999999998,0.15925
0.0411,0.0408,0.03798,0.03824,0.04128,0.04158,0.03922,0.04098,0.0388,0.03914,0.039912,0.2055,0.20400000000000001,0.18989999999999999,0.19120000000000004,0.2064,0.20789999999999997,0.1961,0.20490000000000003,0.194,0.19569999999999999,0.19956
0.041216666666666665,0.04053333333333333,0.0391,0.03903333333333334,0.04105,0.0413,0.04005,0.04081666666666667,0.038933333333333334,0.03908333333333333,0.04011166666666667,0.2473,0.24320000000000003,0.23459999999999998,0.23420000000000002,0.2463,0.24779999999999996,0.2403,0.24490000000000003,0.2336,0.2345,0.24067000000000002
0.041414285714285716,0.040042857142857144,0.038842857142857144,0.03955714285714286,0.04044285714285714,0.04082857142857143,0.03962857142857143,0.040285714285714286,0.03898571428571428,0.039542857142857143,0.039957142857142865,0.2899,0.28030000000000005,0.2719,0.27690000000000003,0.2831,0.28579999999999994,0.27740000000000004,0.28200000000000003,0.27290000000000003,0.2768,0.27970000000000006
0.0419125,0.040025,0.03965,0.039975,0.0407875,0.040975,0.04015,0.0401875,0.03865,0.039475,0.04017875,0.3353,0.32020000000000004,0.3172,0.31980000000000003,0.32630000000000003,0.3277999999999999,0.32120000000000004,0.3215,0.30920000000000003,0.31579999999999997,0.32143
0.04175555555555555,0.04056666666666667,0.03968888888888889,0.04056666666666667,0.04106666666666667,0.040855555555555555,0.039877777777777776,0.04006666666666667,0.039011111111111114,0.04038888888888889,0.040384444444444445,0.37579999999999997,0.36510000000000004,0.35719999999999996,0.36510000000000004,0.36960000000000004,0.3676999999999999,0.35890000000000005,0.36060000000000003,0.3511,0.3635,0.36346
0.04203,0.04093,0.03977,0.04058,0.04141,0.04142,0.04015,0.04043,0.03951,0.04001,0.04062400000000001,0.42029999999999995,0.40930000000000005,0.39769999999999994,0.40580000000000005,0.4141,0.4141999999999999,0.4015000000000001,0.40430000000000005,0.3951,0.4001,0.40624000000000005
