av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0485,0.0448,0.0449,0.0475,0.046,0.0474,0.0451,0.0464,0.0467,0.0468,0.04640999999999999,0.0485,0.0448,0.0449,0.0475,0.046,0.0474,0.0451,0.0464,0.0467,0.0468,0.04640999999999999
0.05885,0.04945,0.05485,0.0584,0.0577,0.05845,0.05635,0.0557,0.0559,0.05665,0.05622999999999999,0.1177,0.0989,0.10969999999999999,0.1168,0.1154,0.1169,0.1127,0.1114,0.11180000000000001,0.11330000000000001,0.11245999999999998
0.0588,0.05553333333333333,0.05926666666666667,0.05503333333333333,0.06063333333333333,0.0613,0.054233333333333335,0.0574,0.0603,0.059133333333333336,0.058163333333333345,0.1764,0.1666,0.17779999999999999,0.1651,0.1819,0.1839,0.1627,0.1722,0.1809,0.1774,0.17448999999999998
0.0611,0.05545,0.06155,0.048975,0.05975,0.064375,0.058275,0.060325,0.06245,0.061125,0.0593375,0.2444,0.2218,0.24619999999999997,0.1959,0.239,0.2575,0.23310000000000003,0.2413,0.24980000000000002,0.2445,0.23735000000000003
0.06266,0.0575,0.06238,0.05228,0.05942,0.0625,0.06018,0.06158,0.06364,0.06212,0.060425999999999994,0.3133,0.2875,0.31189999999999996,0.26139999999999997,0.2971,0.3125,0.30090000000000006,0.3079,0.31820000000000004,0.3106,0.30213
0.06071666666666667,0.05871666666666667,0.06326666666666667,0.05193333333333333,0.06136666666666667,0.05938333333333334,0.061233333333333334,0.06333333333333334,0.06455,0.06326666666666667,0.060776666666666666,0.3643,0.35229999999999995,0.37959999999999994,0.3116,0.36819999999999997,0.3563,0.36740000000000006,0.38,0.38730000000000003,0.3796,0.36466
0.058871428571428575,0.058242857142857145,0.06365714285714286,0.05481428571428571,0.06188571428571429,0.05927142857142857,0.05998571428571429,0.06087142857142857,0.06501428571428572,0.06135714285714286,0.06039714285714286,0.4121,0.40769999999999995,0.44559999999999994,0.3837,0.4332,0.4149,0.41990000000000005,0.42610000000000003,0.45510000000000006,0.4295,0.42277999999999993
0.0591875,0.057125,0.061525,0.0564,0.0617375,0.059775,0.0608875,0.059475,0.0651125,0.0612375,0.06024624999999999,0.47350000000000003,0.45699999999999996,0.49219999999999997,0.4512,0.49389999999999995,0.47819999999999996,0.48710000000000003,0.47580000000000006,0.5209,0.4899,0.4819699999999999
0.0579,0.0571,0.06202222222222222,0.05566666666666667,0.06194444444444445,0.060833333333333336,0.06194444444444445,0.06004444444444444,0.06536666666666667,0.062122222222222225,0.06049444444444445,0.5211,0.5138999999999999,0.5582,0.501,0.5575,0.5475,0.5575,0.5404000000000001,0.5883,0.5591,0.5444500000000001
0.05887,0.05622,0.06212,0.05632,0.06141,0.06174,0.06234,0.06106,0.06578,0.06082,0.060668,0.5887,0.5621999999999999,0.6212,0.5632,0.6141,0.6174,0.6234,0.6106000000000001,0.6578,0.6082000000000001,0.60668
0.05955454545454546,0.05697272727272727,0.06075454545454546,0.056327272727272726,0.060136363636363634,0.06259090909090909,0.062363636363636364,0.0615,0.06583636363636364,0.06101818181818182,0.06070545454545455,0.6551,0.6266999999999999,0.6683,0.6196,0.6615,0.6884999999999999,0.6859999999999999,0.6765000000000001,0.7242000000000001,0.6712,0.66776
0.06023333333333333,0.056433333333333335,0.061075,0.05724166666666667,0.060775,0.06275833333333333,0.06115,0.062033333333333336,0.066,0.06170833333333333,0.06094083333333335,0.7228,0.6771999999999999,0.7329,0.6869000000000001,0.7293,0.7530999999999999,0.7337999999999999,0.7444000000000001,0.792,0.7405,0.7312899999999998
0.060776923076923076,0.056676923076923076,0.06178461538461538,0.057876923076923076,0.061292307692307695,0.06351538461538461,0.06104615384615385,0.06260769230769231,0.06643076923076924,0.0622,0.06142076923076924,0.7901,0.7367999999999999,0.8032,0.7524000000000001,0.7968,0.8256999999999999,0.7935999999999999,0.8139000000000001,0.8636,0.8086,0.79847
0.06131428571428572,0.05678571428571429,0.062271428571428575,0.05712142857142857,0.06091428571428571,0.06417857142857143,0.06010714285714286,0.062407142857142855,0.06560714285714286,0.06167142857142857,0.06123785714285714,0.8584,0.7949999999999999,0.8718,0.7997000000000001,0.8528,0.8984999999999999,0.8414999999999999,0.8737,0.9185,0.8634,0.8573299999999999
0.06166,0.0567,0.061406666666666665,0.057133333333333335,0.06130666666666667,0.06372,0.06057333333333333,0.06262666666666666,0.06473333333333334,0.061,0.061085999999999994,0.9249,0.8504999999999999,0.9211,0.8570000000000001,0.9196,0.9557999999999999,0.9086,0.9394,0.971,0.9149999999999999,0.9162899999999998
0.06196875,0.05723125,0.061325,0.0575625,0.06146875,0.06340625,0.06099375,0.06296875,0.0645,0.0611,0.06125250000000001,0.9915,0.9157,0.9812000000000001,0.921,0.9834999999999999,1.0145,0.9759,1.0075,1.032,0.9775999999999999,0.9800400000000001
0.061241176470588236,0.05773529411764706,0.06164705882352941,0.05815882352941176,0.060794117647058825,0.0631235294117647,0.060805882352941175,0.06304117647058824,0.06461764705882353,0.06157058823529412,0.061273529411764706,1.0411000000000001,0.9814999999999999,1.048,0.9887,1.0334999999999999,1.0731,1.0337,1.0717,1.0985,1.0467,1.04165
