av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
,,,,,,,,,,,,,,,,,,,,,
0.0463,0.0457,0.0461,0.046,0.0464,0.0481,0.0467,0.0485,0.0478,0.0475,0.04690999999999999,0.0463,0.0457,0.0461,0.046,0.0464,0.0481,0.0467,0.0485,0.0478,0.0475,0.04690999999999999
0.0457,0.04565,0.04765,0.04535,0.0449,0.0468,0.04685,0.0474,0.0478,0.04655,0.046465,0.09140000000000001,0.09129999999999999,0.0953,0.0907,0.08979999999999999,0.09359999999999999,0.0937,0.0948,0.0956,0.0931,0.09293
0.04613333333333333,0.046033333333333336,0.04716666666666667,0.0467,0.0471,0.04716666666666667,0.0466,0.046033333333333336,0.048133333333333334,0.0467,0.04677666666666666,0.13840000000000002,0.1381,0.1415,0.1401,0.14129999999999998,0.1415,0.1398,0.1381,0.1444,0.1401,0.14033
0.046225,0.045775,0.0469,0.046075,0.04745,0.046775,0.0465,0.045725,0.0479,0.0476,0.046692500000000005,0.1849,0.18309999999999998,0.1876,0.18430000000000002,0.18979999999999997,0.1871,0.186,0.1829,0.1916,0.1904,0.18677000000000002
0.0456,0.04594,0.04662,0.04574,0.047,0.0467,0.0461,0.04644,0.0469,0.047,0.046403999999999994,0.228,0.2297,0.23309999999999997,0.22870000000000001,0.23499999999999996,0.23349999999999999,0.23049999999999998,0.23220000000000002,0.2345,0.23500000000000001,0.23201999999999998
0.04546666666666667,0.04638333333333333,0.04675,0.04555,0.0477,0.046483333333333335,0.045816666666666665,0.04621666666666667,0.04655,0.04728333333333333,0.04642,0.2728,0.2783,0.28049999999999997,0.2733,0.28619999999999995,0.2789,0.2749,0.2773,0.2793,0.2837,0.27852
0.04531428571428572,0.04637142857142857,0.04642857142857143,0.04588571428571429,0.0477,0.046342857142857144,0.0464,0.04631428571428572,0.046028571428571426,0.0468,0.04635857142857143,0.3172,0.3246,0.32499999999999996,0.3212,0.3339,0.32439999999999997,0.3248,0.3242,0.3222,0.3276,0.32450999999999997
0.045325,0.0464375,0.046175,0.0459875,0.0475875,0.0463625,0.0468625,0.0462,0.0464,0.046975,0.04643125,0.3626,0.3715,0.36939999999999995,0.3679,0.3807,0.37089999999999995,0.37489999999999996,0.3696,0.3712,0.3758,0.37144999999999995
0.04535555555555556,0.04642222222222222,0.04625555555555556,0.04605555555555556,0.04727777777777778,0.046266666666666664,0.0469,0.04581111111111111,0.04657777777777778,0.04705555555555556,0.04639777777777778,0.4082,0.4178,0.41629999999999995,0.4145,0.4255,0.41639999999999994,0.4221,0.4123,0.41919999999999996,0.42350000000000004,0.41757999999999995
0.0458,0.04656,0.0465,0.04604,0.04733,0.04624,0.04713,0.0456,0.04674,0.04714,0.046508,0.458,0.4656,0.46499999999999997,0.4604,0.4733,0.4623999999999999,0.4713,0.456,0.4674,0.47140000000000004,0.46507999999999994
0.04570909090909091,0.0465,0.04625454545454546,0.045927272727272726,0.047354545454545455,0.0462,0.046836363636363634,0.04576363636363636,0.04690909090909091,0.047154545454545456,0.04646090909090909,0.5028,0.5115000000000001,0.5087999999999999,0.5052,0.5209,0.5081999999999999,0.5152,0.5034000000000001,0.516,0.5187,0.51107
0.04595,0.04675,0.045941666666666665,0.0459,0.04704166666666667,0.04574166666666667,0.04683333333333333,0.04546666666666667,0.04665,0.047066666666666666,0.04633416666666666,0.5514,0.561,0.5512999999999999,0.5508,0.5645,0.5488999999999998,0.5619999999999999,0.5456000000000001,0.5598,0.5648000000000001,0.5560099999999999
0.04609230769230769,0.047,0.045823076923076925,0.046,0.047176923076923075,0.04595384615384615,0.04673076923076923,0.04553846153846154,0.046323076923076925,0.0468,0.04634384615384615,0.5992,0.6110000000000001,0.5956999999999999,0.598,0.6133,0.5973999999999998,0.6074999999999999,0.5920000000000001,0.6022,0.6084,0.60247
0.04622857142857143,0.04699285714285714,0.04566428571428571,0.04592857142857143,0.047142857142857146,0.045835714285714285,0.04656428571428571,0.045585714285714285,0.046264285714285716,0.04665,0.046285714285714284,0.6472,0.6579000000000002,0.6392999999999999,0.643,0.6599999999999999,0.6416999999999998,0.6518999999999999,0.6382000000000001,0.6476999999999999,0.6531,0.648
