av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0609,0.0572,0.0588,0.062,0.0571,0.0593,0.0588,0.0612,0.0572,0.0592,0.05917,0.0609,0.0572,0.0588,0.062,0.0571,0.0593,0.0588,0.0612,0.0572,0.0592,0.05917
0.0633,0.06045,0.0621,0.0597,0.0611,0.0635,0.06295,0.06495,0.0619,0.06505,0.0625,0.1266,0.12090000000000001,0.1242,0.1194,0.1222,0.127,0.1259,0.1299,0.12380000000000001,0.1301,0.125
0.062033333333333336,0.06193333333333333,0.06406666666666666,0.059366666666666665,0.06296666666666667,0.06583333333333333,0.06483333333333334,0.0653,0.06436666666666667,0.06526666666666667,0.06359666666666666,0.1861,0.18580000000000002,0.1922,0.1781,0.1889,0.1975,0.1945,0.1959,0.1931,0.19579999999999997,0.19079000000000002
0.06225,0.062675,0.0648,0.0599,0.06445,0.0659,0.0655,0.0654,0.063975,0.064975,0.0639825,0.249,0.25070000000000003,0.2592,0.2396,0.25780000000000003,0.2636,0.262,0.2616,0.2559,0.25989999999999996,0.25593
0.06154,0.06376,0.0655,0.05994,0.06512,0.06588,0.06554,0.06466,0.06534,0.06572,0.0643,0.3077,0.31880000000000003,0.3275,0.2997,0.3256,0.3294,0.3277,0.3233,0.3267,0.32859999999999995,0.3215
0.06281666666666667,0.06335,0.0655,0.06,0.06713333333333334,0.06605,0.0659,0.06463333333333333,0.06595,0.06603333333333333,0.06473666666666666,0.37689999999999996,0.38010000000000005,0.393,0.36000000000000004,0.4028,0.39630000000000004,0.3954,0.3878,0.3957,0.39619999999999994,0.38842
0.06292857142857143,0.06324285714285714,0.06562857142857143,0.059685714285714286,0.06754285714285714,0.06588571428571428,0.0654,0.06471428571428571,0.06574285714285714,0.06504285714285714,0.06458142857142857,0.44049999999999995,0.44270000000000004,0.45940000000000003,0.41780000000000006,0.4728,0.46120000000000005,0.4578,0.45299999999999996,0.4602,0.4552999999999999,0.45206999999999997
0.0635375,0.063575,0.0658125,0.0594,0.067025,0.0664,0.0662125,0.064875,0.0659875,0.0647125,0.06475375000000001,0.5083,0.5086,0.5265000000000001,0.47520000000000007,0.5362,0.5312000000000001,0.5297,0.5189999999999999,0.5279,0.5176999999999999,0.51803
0.06344444444444444,0.06336666666666667,0.06586666666666667,0.05938888888888889,0.06711111111111111,0.06646666666666666,0.06616666666666667,0.06523333333333334,0.06642222222222222,0.0646,0.06480666666666665,0.571,0.5703,0.5928000000000001,0.5345000000000001,0.604,0.5982000000000001,0.5954999999999999,0.5871,0.5978,0.5813999999999999,0.5832599999999999
0.06391,0.06367,0.06543,0.05949,0.06698,0.06658,0.06625,0.06534,0.0665,0.06439,0.064854,0.6391,0.6367,0.6543000000000001,0.5949000000000001,0.6698,0.6658000000000001,0.6624999999999999,0.6534,0.665,0.6438999999999999,0.64854
