av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0596,0.0601,0.0596,0.0627,0.0605,0.0557,0.0606,0.0602,0.056,0.059,0.05939999999999999,0.0596,0.0601,0.0596,0.0627,0.0605,0.0557,0.0606,0.0602,0.056,0.059,0.05939999999999999
0.06135,0.0634,0.06265,0.06515,0.06215,0.0628,0.06625,0.06165,0.0556,0.06395,0.06249499999999999,0.1227,0.1268,0.1253,0.1303,0.1243,0.1256,0.1325,0.12329999999999999,0.1112,0.1279,0.12498999999999998
0.06183333333333333,0.06333333333333334,0.06436666666666667,0.0672,0.06373333333333334,0.064,0.066,0.06366666666666666,0.05556666666666667,0.0645,0.06342,0.1855,0.19,0.1931,0.2016,0.19119999999999998,0.192,0.198,0.191,0.1667,0.1935,0.19026
0.062,0.065325,0.06485,0.0661,0.064725,0.064225,0.067125,0.064875,0.055875,0.064525,0.06396249999999999,0.248,0.2613,0.25939999999999996,0.26439999999999997,0.25889999999999996,0.2569,0.2685,0.2595,0.22349999999999998,0.2581,0.25584999999999997
0.06216,0.06434,0.06498,0.06578,0.06518,0.06458,0.06736,0.06438,0.0563,0.0638,0.063886,0.31079999999999997,0.3217,0.32489999999999997,0.32889999999999997,0.32589999999999997,0.3229,0.3368,0.3219,0.2815,0.319,0.31942999999999994
0.062,0.06521666666666667,0.06515,0.0665,0.06621666666666666,0.06455,0.06723333333333334,0.06468333333333333,0.0575,0.06455,0.06436,0.37199999999999994,0.3913,0.39089999999999997,0.39899999999999997,0.3973,0.38730000000000003,0.4034,0.3881,0.345,0.3873,0.38616
0.06207142857142857,0.06572857142857143,0.06542857142857143,0.06637142857142857,0.06604285714285714,0.06487142857142857,0.06671428571428571,0.0647,0.05788571428571428,0.06531428571428571,0.06451285714285715,0.43449999999999994,0.46009999999999995,0.45799999999999996,0.46459999999999996,0.4623,0.45410000000000006,0.46699999999999997,0.45289999999999997,0.40519999999999995,0.4572,0.45159000000000005
0.0625125,0.0660625,0.0652375,0.0662,0.0661375,0.0654,0.0665,0.0648125,0.058075,0.065925,0.06468625,0.5001,0.5285,0.5218999999999999,0.5296,0.5291,0.5232000000000001,0.532,0.5185,0.46459999999999996,0.5274,0.51749
0.06238888888888889,0.06667777777777778,0.06516666666666666,0.06686666666666667,0.0663,0.06554444444444445,0.06598888888888889,0.06472222222222222,0.058022222222222225,0.06583333333333333,0.0647511111111111,0.5615,0.6001,0.5864999999999999,0.6018,0.5967,0.5899000000000001,0.5939,0.5825,0.5222,0.5925,0.58276
0.06265,0.06695,0.06488,0.06699,0.06637,0.066,0.06612,0.06491,0.05841,0.06604,0.06493199999999999,0.6265000000000001,0.6695,0.6487999999999999,0.6698999999999999,0.6637,0.6600000000000001,0.6612,0.6491,0.5841,0.6604,0.6493200000000001
0.0623,0.06683636363636364,0.0646,0.0666,0.06651818181818182,0.06620909090909091,0.06625454545454545,0.06471818181818181,0.05838181818181818,0.0659090909090909,0.06483272727272728,0.6853,0.7352,0.7105999999999999,0.7325999999999999,0.7317,0.7283000000000002,0.7288,0.7119,0.6422,0.725,0.7131599999999999
0.06255,0.06671666666666666,0.064475,0.06669166666666666,0.06659166666666666,0.065975,0.0665,0.064675,0.05805833333333334,0.06615,0.06483833333333333,0.7506,0.8006,0.7736999999999999,0.8002999999999999,0.7991,0.7917000000000002,0.798,0.7761,0.6967,0.7938,0.7780600000000001
