av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
,,,,,,,,,,,,,,,,,,,,,
0.0646,0.0586,0.0602,0.0601,0.0547,0.059,0.0579,0.0582,0.0584,0.0636,0.059530000000000007,0.0646,0.0586,0.0602,0.0601,0.0547,0.059,0.0579,0.0582,0.0584,0.0636,0.059530000000000007
0.06205,0.0602,0.05985,0.05925,0.05825,0.05795,0.05795,0.05955,0.0595,0.05905,0.05936,0.1241,0.12040000000000001,0.1197,0.1185,0.11649999999999999,0.1159,0.1159,0.11910000000000001,0.119,0.11810000000000001,0.11872
0.0596,0.059533333333333334,0.0594,0.0589,0.0603,0.0583,0.0579,0.060066666666666664,0.06,0.0594,0.059340000000000004,0.17880000000000001,0.1786,0.1782,0.1767,0.1809,0.1749,0.1737,0.18020000000000003,0.18,0.17820000000000003,0.17802
0.060175,0.060025,0.0602,0.058475,0.059775,0.058375,0.0578,0.059225,0.0597,0.060075,0.059382500000000005,0.24070000000000003,0.2401,0.24080000000000001,0.2339,0.2391,0.23349999999999999,0.2312,0.23690000000000003,0.23879999999999998,0.2403,0.23753000000000002
0.05972,0.06028,0.05984,0.05862,0.05978,0.05938,0.05822,0.05956,0.05994,0.06044,0.059578000000000006,0.29860000000000003,0.3014,0.2992,0.2931,0.2989,0.2969,0.29109999999999997,0.2978,0.29969999999999997,0.3022,0.29789000000000004
0.060033333333333334,0.06026666666666667,0.05991666666666667,0.05848333333333333,0.05921666666666667,0.059566666666666664,0.058583333333333334,0.05921666666666667,0.0605,0.06041666666666667,0.05961999999999999,0.3602,0.3616,0.35950000000000004,0.35090000000000005,0.3553,0.3574,0.3515,0.3553,0.363,0.36250000000000004,0.35772000000000004
0.06027142857142857,0.059942857142857145,0.05991428571428571,0.05857142857142857,0.05892857142857143,0.059828571428571425,0.05928571428571429,0.05871428571428571,0.06077142857142857,0.06072857142857143,0.05969571428571428,0.4219,0.4196,0.41940000000000005,0.41000000000000003,0.4125,0.4188,0.415,0.41100000000000003,0.4254,0.42510000000000003,0.4178700000000001
0.0598875,0.0596375,0.0604,0.0584125,0.0589125,0.059325,0.058775,0.0582875,0.060025,0.060325,0.05939875,0.47909999999999997,0.47709999999999997,0.4832000000000001,0.46730000000000005,0.4713,0.4746,0.47019999999999995,0.46630000000000005,0.4802,0.48260000000000003,0.47519
0.05987777777777778,0.05977777777777778,0.060222222222222226,0.058644444444444443,0.058866666666666664,0.05932222222222222,0.0588,0.05851111111111111,0.0604,0.060255555555555555,0.05946777777777777,0.5388999999999999,0.5379999999999999,0.542,0.5278,0.5298,0.5339,0.5291999999999999,0.5266000000000001,0.5436,0.5423,0.53521
0.05972,0.05964,0.06011,0.05861,0.05909,0.05932,0.05857,0.05846,0.06017,0.06042,0.059411000000000005,0.5972,0.5963999999999999,0.6011000000000001,0.5861000000000001,0.5909000000000001,0.5932000000000001,0.5856999999999999,0.5846000000000001,0.6017,0.6042,0.5941099999999999
0.05968181818181818,0.05957272727272727,0.059954545454545455,0.058718181818181815,0.059472727272727274,0.058981818181818184,0.058436363636363634,0.05831818181818182,0.05980909090909091,0.060181818181818184,0.059312727272727274,0.6565,0.6552999999999999,0.6595000000000001,0.6459,0.6542000000000001,0.6488,0.6427999999999999,0.6415000000000001,0.6579,0.6619999999999999,0.6524399999999999
0.059658333333333334,0.059925,0.059775,0.05855833333333333,0.05975833333333333,0.05926666666666667,0.058575,0.0584,0.05996666666666667,0.05998333333333333,0.05938666666666668,0.7159,0.7190999999999999,0.7173,0.7027,0.7171000000000001,0.7112,0.7029,0.7008000000000001,0.7196,0.7197999999999999,0.7126399999999999
0.059638461538461536,0.05999230769230769,0.05967692307692308,0.058515384615384615,0.059953846153846156,0.05938461538461538,0.05876153846153846,0.058407692307692306,0.05996153846153846,0.059984615384615386,0.05942769230769231,0.7753,0.7798999999999998,0.7758,0.7607,0.7794000000000001,0.772,0.7639,0.7593000000000001,0.7795,0.7797999999999998,0.7725599999999999
0.059764285714285714,0.05986428571428572,0.05972142857142857,0.05857142857142857,0.05992142857142857,0.059385714285714285,0.05885714285714286,0.0584,0.05967142857142857,0.059707142857142854,0.059386428571428576,0.8367,0.8380999999999998,0.8361000000000001,0.8200000000000001,0.8389000000000001,0.8314,0.8240000000000001,0.8176000000000001,0.8353999999999999,0.8358999999999999,0.83141
0.059666666666666666,0.05979333333333333,0.060026666666666666,0.05844666666666667,0.05992,0.05914666666666667,0.05888,0.05832,0.05982,0.059813333333333336,0.05938333333333333,0.895,0.8968999999999998,0.9004000000000001,0.8767,0.8988,0.8872,0.8832000000000001,0.8748000000000001,0.8972999999999999,0.8971999999999999,0.89075
0.05950625,0.059975,0.06031875,0.05855625,0.0599625,0.0589625,0.05890625,0.05853125,0.059675,0.06024375,0.05946375,0.9521000000000001,0.9595999999999998,0.9651000000000001,0.9369000000000001,0.9594,0.9434,0.9425000000000001,0.9365000000000001,0.9547999999999999,0.9638999999999999,0.95142
0.059511764705882354,0.05988235294117647,0.06025882352941177,0.058676470588235295,0.06002941176470588,0.05893529411764706,0.059041176470588236,0.05842352941176471,0.059647058823529414,0.06035294117647059,0.05947588235294118,1.0117,1.0179999999999998,1.0244,0.9975,1.0205,1.0019,1.0037,0.9932000000000001,1.0139999999999998,1.0259999999999998,1.01109
0.05929444444444444,0.05993888888888889,0.06032777777777778,0.058477777777777774,0.06010555555555556,0.05908888888888889,0.058972222222222224,0.058477777777777774,0.059555555555555556,0.06035,0.059458888888888894,1.0673000000000001,1.0788999999999997,1.0859,1.0526,1.0818999999999999,1.0636,1.0615,1.0526,1.0719999999999998,1.0862999999999998,1.0702599999999998
0.05948421052631579,0.0598578947368421,0.06025263157894737,0.05848421052631579,0.06017368421052632,0.05916842105263158,0.058910526315789476,0.05831052631578947,0.05957368421052631,0.06038947368421053,0.05946052631578948,1.1302,1.1372999999999998,1.1448,1.1112,1.1432999999999998,1.1242,1.1193000000000002,1.1078999999999999,1.1319,1.1473999999999998,1.12975
0.059325,0.05986,0.060205,0.0587,0.060145,0.0592,0.05896,0.058235,0.059645,0.06034,0.05946149999999999,1.1865,1.1971999999999998,1.2041,1.174,1.2028999999999999,1.1840000000000002,1.1792000000000002,1.1646999999999998,1.1928999999999998,1.2067999999999997,1.1892299999999998
0.05933809523809524,0.05976190476190476,0.06022380952380953,0.058723809523809525,0.06019047619047619,0.05919523809523809,0.059185714285714286,0.05829047619047619,0.05978571428571428,0.060219047619047616,0.05949142857142857,1.2461000000000002,1.255,1.2647,1.2331999999999999,1.2639999999999998,1.2431,1.2429000000000003,1.2240999999999997,1.2554999999999998,1.2645999999999997,1.24932
0.059245454545454546,0.05978181818181818,0.06009090909090909,0.058731818181818184,0.06006363636363636,0.059218181818181816,0.05914090909090909,0.058263636363636365,0.05965909090909091,0.060195454545454545,0.05943909090909091,1.3034000000000001,1.3152,1.3219999999999998,1.2920999999999998,1.3213999999999997,1.3028000000000002,1.3011000000000004,1.2817999999999998,1.3124999999999998,1.3242999999999998,1.3076599999999998
0.05924782608695652,0.05969130434782609,0.060043478260869566,0.05883913043478261,0.06000869565217391,0.05928695652173913,0.05920434782608695,0.05839565217391304,0.059791304347826084,0.06010434782608696,0.059461304347826094,1.3627,1.3729,1.3809999999999998,1.3532999999999997,1.3801999999999996,1.3636000000000001,1.3617000000000004,1.3430999999999997,1.3751999999999998,1.3823999999999999,1.36761
0.059195833333333336,0.05965,0.059958333333333336,0.05894166666666667,0.059929166666666665,0.0593,0.059333333333333335,0.05840833333333333,0.059895833333333336,0.06001666666666667,0.05946291666666668,1.4207,1.4316,1.4389999999999998,1.4145999999999996,1.4382999999999997,1.4232000000000002,1.4240000000000004,1.4017999999999997,1.4374999999999998,1.4404,1.4271099999999999
0.05904,0.059636,0.05986,0.059004,0.0599,0.059348,0.05916,0.058436,0.059832,0.059976,0.059419200000000005,1.476,1.4909,1.4965,1.4750999999999996,1.4974999999999996,1.4837000000000002,1.4790000000000003,1.4608999999999996,1.4957999999999998,1.4993999999999998,1.48548
0.05907307692307692,0.05967692307692308,0.05973846153846154,0.05898076923076923,0.05987692307692308,0.05941153846153846,0.059092307692307694,0.05853846153846154,0.05973076923076923,0.059919230769230766,0.059403846153846154,1.5359,1.5515999999999999,1.5532,1.5334999999999996,1.5567999999999995,1.5447000000000002,1.5364000000000002,1.5219999999999996,1.5529999999999997,1.5578999999999998,1.5444999999999998
0.05905185185185185,0.05970740740740741,0.059922222222222224,0.05896666666666667,0.05979259259259259,0.0593,0.05906666666666667,0.05862962962962963,0.0596,0.059896296296296295,0.05939333333333334,1.5944,1.6120999999999999,1.6179,1.5920999999999996,1.6143999999999996,1.6011000000000002,1.5948000000000002,1.5829999999999995,1.6091999999999997,1.6171999999999997,1.60362
