av_0,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,av_9,total runs average rewards,cum_0,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,total runs cum rewards
0.0577,0.0618,0.0607,0.0542,0.0559,0.0588,0.0595,0.0607,0.0601,0.0574,0.058679999999999996,0.0577,0.0618,0.0607,0.0542,0.0559,0.0588,0.0595,0.0607,0.0601,0.0574,0.058679999999999996
0.0578,0.06215,0.06095,0.0605,0.0564,0.063,0.0604,0.0623,0.06165,0.0603,0.060545,0.11560000000000001,0.1243,0.1219,0.121,0.1128,0.126,0.12079999999999999,0.12459999999999999,0.1233,0.12060000000000001,0.12109
0.0571,0.06253333333333333,0.0616,0.06233333333333333,0.05843333333333333,0.061533333333333336,0.061066666666666665,0.0637,0.06336666666666667,0.061233333333333334,0.06129,0.1713,0.1876,0.1848,0.187,0.1753,0.1846,0.18319999999999997,0.1911,0.1901,0.18370000000000003,0.18386999999999998
0.0591,0.062275,0.06285,0.060925,0.06045,0.061675,0.063225,0.064125,0.064,0.06135,0.0619975,0.2364,0.2491,0.2514,0.2437,0.24180000000000001,0.24669999999999997,0.25289999999999996,0.2565,0.256,0.24540000000000003,0.24799
0.05964,0.06164,0.06322,0.06124,0.05998,0.06114,0.06328,0.06318,0.06374,0.05962,0.061668,0.2982,0.3082,0.3161,0.3062,0.2999,0.30569999999999997,0.31639999999999996,0.3159,0.3187,0.29810000000000003,0.30834
0.0607,0.06205,0.06276666666666667,0.06208333333333333,0.060533333333333335,0.06095,0.0638,0.06446666666666667,0.06395,0.060033333333333334,0.06213333333333333,0.3642,0.37229999999999996,0.3766,0.37250000000000005,0.36319999999999997,0.36569999999999997,0.3828,0.38680000000000003,0.3837,0.3602,0.3728
0.061585714285714285,0.06315714285714286,0.06322857142857143,0.06282857142857143,0.06148571428571428,0.0605,0.06391428571428572,0.06475714285714286,0.06384285714285715,0.05978571428571428,0.06250857142857143,0.43110000000000004,0.44209999999999994,0.4426,0.4398000000000001,0.43039999999999995,0.4235,0.44739999999999996,0.45330000000000004,0.44689999999999996,0.41850000000000004,0.43755999999999995
0.0620875,0.06345,0.063575,0.0627875,0.062575,0.06085,0.06395,0.0655125,0.063875,0.0594375,0.06281,0.49670000000000003,0.5075999999999999,0.5085999999999999,0.5023000000000001,0.5005999999999999,0.4868,0.5115999999999999,0.5241,0.511,0.47550000000000003,0.50248
0.06264444444444445,0.06391111111111111,0.06394444444444444,0.06296666666666667,0.06298888888888889,0.06094444444444445,0.06405555555555556,0.06557777777777778,0.06397777777777777,0.0604,0.06314111111111112,0.5638000000000001,0.5751999999999999,0.5754999999999999,0.5667000000000001,0.5669,0.5485,0.5764999999999999,0.5902000000000001,0.5758,0.5436000000000001,0.56827
0.06287,0.06412,0.06465,0.06265,0.06313,0.06102,0.064,0.06538,0.06405,0.06084,0.063271,0.6287,0.6412,0.6464999999999999,0.6265000000000001,0.6313,0.6102,0.6399999999999999,0.6538,0.6405,0.6084,0.63271
0.06323636363636363,0.06426363636363637,0.06465454545454545,0.06261818181818182,0.06335454545454546,0.06138181818181818,0.06390909090909092,0.06581818181818182,0.06417272727272727,0.06079090909090909,0.06342,0.6956,0.7069,0.7111999999999998,0.6888000000000001,0.6969,0.6752,0.7029999999999998,0.7240000000000001,0.7059,0.6687000000000001,0.6976199999999999
